path,line,kind,target,snippet
app/navigation-registry.js,13,window_global,LuviaNavigationRegistry,"window.LuviaNavigationRegistry=Object.freeze({version:VERSION,items:()=>items.slice(),get:id=>items.find(x=>x.id===normalize(id))||null,normalize,diagnostics:()=>({version:VERSION,items:items.map(x=>x.id),aliases})});"
app/albums-view.js,7,window_global,ParisAuth,const auth=()=>window.ParisAuth?.getState?.()?.user||{};
app/albums-view.js,8,window_global,LuviaMediaCore,"async function imageUrl(item){if(!item)return'';if(urlCache.has(item.id))return urlCache.get(item.id);const url=await window.LuviaMediaCore.signedUrl(item,3600).catch(()=>null)||'';urlCache.set(item.id,url);return url}"
app/albums-view.js,14,window_global,LuviaMemoryAlbums,"async function renderLegacy(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';albums=await window.LuviaMemoryAlbums.list();host.innerHTML=`<"
app/albums-view.js,14,window_global,LuviaMemoryAlbums,"async function renderLegacy(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';albums=await window.LuviaMemoryAlbums.list();host.innerHTML=`<"
app/albums-view.js,16,window_global,LuviaMemoryAlbums,"async function openClusterPicker(){const clusters=await window.LuviaMemoryAlbums.listClusters(),existing=new Set(albums.map(a=>String(a.source_cluster_id)).filter(Boolean)),available=clusters.filter(c=>!existing.has(String(c.id))),o=documen"
app/albums-view.js,16,window_global,LuviaApp,"async function openClusterPicker(){const clusters=await window.LuviaMemoryAlbums.listClusters(),existing=new Set(albums.map(a=>String(a.source_cluster_id)).filter(Boolean)),available=clusters.filter(c=>!existing.has(String(c.id))),o=documen"
app/albums-view.js,16,event_listener,click,"async function openClusterPicker(){const clusters=await window.LuviaMemoryAlbums.listClusters(),existing=new Set(albums.map(a=>String(a.source_cluster_id)).filter(Boolean)),available=clusters.filter(c=>!existing.has(String(c.id))),o=documen"
app/albums-view.js,20,window_global,LuviaMemoryAlbums,"async function startJourney(cluster,existing=null){const media=await window.LuviaMemoryAlbums.mediaByIds(existing?.mediaIds||cluster.mediaIds),dates=media.map(x=>x.capturedAt).filter(Boolean).sort(),location=media.map(x=>x.metadata?.resolve"
app/albums-view.js,20,window_global,LuviaMemoryAlbums,"async function startJourney(cluster,existing=null){const media=await window.LuviaMemoryAlbums.mediaByIds(existing?.mediaIds||cluster.mediaIds),dates=media.map(x=>x.capturedAt).filter(Boolean).sort(),location=media.map(x=>x.metadata?.resolve"
app/albums-view.js,21,window_global,LuviaMemoryAlbums,"async function persist(status=state.status){const saved=await window.LuviaMemoryAlbums.save({id:state.id,clusterId:state.clusterId,title:state.title,mood:state.mood,mediaIds:state.mediaIds,coverMediaId:state.coverMediaId,favoriteMediaId:sta"
app/albums-view.js,25,window_global,LuviaMemoryAlbums,"function perspective(){const q=questions.find(x=>x[0]===state.promptKey)||questions[0];shell(`<span class=""lv-memory-kicker"">Kapitel 3 · Eure Perspektiven</span><h2>Dein Blick fehlt noch</h2><p>Alle erleben dieselbe Reise anders. Genau dara"
app/albums-view.js,28,window_global,LuviaMemoryAlbums,"async function weave(){const fresh=await window.LuviaMemoryAlbums.getByCluster(state.clusterId),voices=fresh?.contributions||[];const voiceText=voices.map(v=>`${v.reaction||''} ${v.answer_text||''}`.trim()).filter(Boolean);const suggested=["
app/albums-view.js,33,window_global,LuviaMemoryAlbums,"async function renderWorld(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';[albums,journeys]=await Promise.all([window.LuviaMemoryAlbums.l"
app/albums-view.js,33,window_global,LuviaMemoryJourneys,"async function renderWorld(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';[albums,journeys]=await Promise.all([window.LuviaMemoryAlbums.l"
app/albums-view.js,33,window_global,LuviaMemoryAlbums,"async function renderWorld(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';[albums,journeys]=await Promise.all([window.LuviaMemoryAlbums.l"
app/albums-view.js,33,window_global,LuviaMemoryAlbums,"async function renderWorld(){if(!host)return;host.innerHTML='<section class=""lv-memory-view""><div class=""lv-memory-loading"">Eure Erinnerungen werden geöffnet …</div></section>';[albums,journeys]=await Promise.all([window.LuviaMemoryAlbums.l"
app/albums-view.js,38,window_global,LuviaMemoryJourneys,"async function startFullJourney(id=null){const existing=id?await window.LuviaMemoryJourneys.get(id):null,source=await window.LuviaMemoryJourneys.source(),members=await window.LuviaMemoryAlbums.listMembers(),q=journeyQuestion();if(!source.me"
app/albums-view.js,38,window_global,LuviaMemoryJourneys,"async function startFullJourney(id=null){const existing=id?await window.LuviaMemoryJourneys.get(id):null,source=await window.LuviaMemoryJourneys.source(),members=await window.LuviaMemoryAlbums.listMembers(),q=journeyQuestion();if(!source.me"
app/albums-view.js,38,window_global,LuviaMemoryAlbums,"async function startFullJourney(id=null){const existing=id?await window.LuviaMemoryJourneys.get(id):null,source=await window.LuviaMemoryJourneys.source(),members=await window.LuviaMemoryAlbums.listMembers(),q=journeyQuestion();if(!source.me"
app/albums-view.js,39,window_global,LuviaMemoryJourneys,"async function save(status=state.status){const items=[];state.chapters.forEach((c,ci)=>{c.clusters.forEach((cl,i)=>items.push({chapterPosition:ci,position:i,itemType:'cluster',clusterId:cl.id,dayKey:c.dayKey,metadata:{title:cl.title}}));con"
app/albums-view.js,44,window_global,LuviaMemoryJourneys,"function perspectives(){shell(`<span class=""lv-memory-kicker"">Kapitel 4 · Alle erleben anders</span><h2>Dein Blick auf die ganze Reise</h2><p>Die anderen Reisenden können später ihre eigene Perspektive ergänzen.</p><div class=""lv-memory-voi"
app/albums-view.js,46,window_global,LuviaMemoryJourneys,"async function story(){const fresh=state.id?await window.LuviaMemoryJourneys.get(state.id):null,voices=fresh?.contributions||[],chapterText=state.chapters.map(c=>`${c.title}${c.summary?`: ${c.summary}`:''}`).join('. '),voiceText=voices.map("
app/albums-view.js,49,window_global,LuviaMemoryAlbums,"async function mount(node){host=node;await renderWorld();unsub=await window.LuviaMemoryAlbums.subscribe(()=>setTimeout(renderWorld,700));unsubJourneys=await window.LuviaMemoryJourneys?.subscribe?.(()=>setTimeout(renderWorld,700));return()=>"
app/albums-view.js,49,window_global,LuviaMemoryJourneys,"async function mount(node){host=node;await renderWorld();unsub=await window.LuviaMemoryAlbums.subscribe(()=>setTimeout(renderWorld,700));unsubJourneys=await window.LuviaMemoryJourneys?.subscribe?.(()=>setTimeout(renderWorld,700));return()=>"
app/albums-view.js,50,window_global,LuviaAlbumsView,"window.LuviaAlbumsView=Object.freeze({version:VERSION,build:BUILD,mount,render:renderWorld});"
app/public-entry.js,171,event_dispatch,luvia:guided-entry-state,"document.dispatchEvent(new CustomEvent('luvia:guided-entry-state', { detail: { version: VERSION, ...state } }));"
app/public-entry.js,176,dom_query,root.querySelectorAll,root.querySelectorAll('[data-screen]').forEach(screen => {
app/public-entry.js,182,dom_query,root.querySelector,const host = root.querySelector('[data-login-host]');
app/public-entry.js,185,window_global,LuviaAuthUI,"(window.LuviaAuthUI||window.ParisAuthUI)?.renderAuthForm?.(host, 'login');"
app/public-entry.js,185,window_global,ParisAuthUI,"(window.LuviaAuthUI||window.ParisAuthUI)?.renderAuthForm?.(host, 'login');"
app/public-entry.js,189,dom_query,root.querySelector,const host = root.querySelector('[data-registration-preferences]');
app/public-entry.js,190,window_global,LuviaGuidedDiscovery,if (host && window.LuviaGuidedDiscovery) {
app/public-entry.js,192,window_global,LuviaGuidedDiscovery,"window.LuviaGuidedDiscovery.mount(host, {"
app/public-entry.js,204,dom_query,root.querySelector,"requestAnimationFrame(() => root.querySelector(`[data-screen=""${next}""] input, [data-screen=""${next}""] button`)?.focus?.({ preventScroll: true }));"
app/public-entry.js,214,event_listener,click,"root.addEventListener('click', event => {"
app/public-entry.js,221,dom_query,root.querySelector,"root.querySelector('[data-free-idea]')?.addEventListener('submit', event => {"
app/public-entry.js,221,event_listener,submit,"root.querySelector('[data-free-idea]')?.addEventListener('submit', event => {"
app/public-entry.js,228,dom_query,root.querySelector,"root.querySelector('[data-step-form=""name""]')?.addEventListener('submit', event => {"
app/public-entry.js,228,event_listener,submit,"root.querySelector('[data-step-form=""name""]')?.addEventListener('submit', event => {"
app/public-entry.js,235,dom_query,root.querySelector,"root.querySelector('[data-step-form=""email""]')?.addEventListener('submit', event => {"
app/public-entry.js,235,event_listener,submit,"root.querySelector('[data-step-form=""email""]')?.addEventListener('submit', event => {"
app/public-entry.js,242,dom_query,root.querySelector,"root.querySelector('[data-register-form]')?.addEventListener('submit', async event => {"
app/public-entry.js,242,event_listener,submit,"root.querySelector('[data-register-form]')?.addEventListener('submit', async event => {"
app/public-entry.js,256,window_global,LuviaAuth,await (window.LuviaAuth||window.ParisAuth).signUp({
app/public-entry.js,256,window_global,ParisAuth,await (window.LuviaAuth||window.ParisAuth).signUp({
app/public-entry.js,272,dom_query,root.querySelector,"root.querySelector('[data-invite-form]')?.addEventListener('submit', event => {"
app/public-entry.js,272,event_listener,submit,"root.querySelector('[data-invite-form]')?.addEventListener('submit', event => {"
app/public-entry.js,287,dom_query,document.getElementById,const target = container || document.getElementById('app');
app/public-entry.js,288,dom_query,target.querySelector,if (!target || typeof target.querySelector !== 'function') {
app/public-entry.js,297,dom_query,target.querySelector,const root = target.querySelector('[data-entry-root]');
app/public-entry.js,307,window_global,dispatchEvent,"window.dispatchEvent(new CustomEvent('luvia:public-entry-bind-failed', { detail: { message: error?.message || String(error) } }));"
app/public-entry.js,307,event_dispatch,luvia:public-entry-bind-failed,"window.dispatchEvent(new CustomEvent('luvia:public-entry-bind-failed', { detail: { message: error?.message || String(error) } }));"
app/public-entry.js,311,window_global,LuviaGuidedJourneyEntry,"window.LuviaGuidedJourneyEntry = Object.freeze({ version: VERSION, render, getState: () => ({ ...state }) });"
app/app-shell.js,6,window_global,LuviaBootDiagnostics,window.LuviaBootDiagnostics=bootDiagnostics;
app/app-shell.js,17,window_global,LuviaBookingAvailability,if(window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness)return Promise.resolve(window.LuviaBookingAvailability);
app/app-shell.js,17,window_global,LuviaBookingAvailability,if(window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness)return Promise.resolve(window.LuviaBookingAvailability);
app/app-shell.js,17,window_global,LuviaBookingAvailability,if(window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness)return Promise.resolve(window.LuviaBookingAvailability);
app/app-shell.js,20,window_global,LuviaBookingAvailability,const done=()=>window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness?resolve(window.LuviaBookingAvailability):reject(new Error('Booking Availability Client wurde nicht registriert.'));
app/app-shell.js,20,window_global,LuviaBookingAvailability,const done=()=>window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness?resolve(window.LuviaBookingAvailability):reject(new Error('Booking Availability Client wurde nicht registriert.'));
app/app-shell.js,20,window_global,LuviaBookingAvailability,const done=()=>window.LuviaBookingAvailability?.check&&window.LuviaBookingAvailability?.readiness?resolve(window.LuviaBookingAvailability):reject(new Error('Booking Availability Client wurde nicht registriert.'));
app/app-shell.js,21,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-availability],script[src*=""core/booking/booking-availability.js""]');"
app/app-shell.js,23,window_global,LuviaBookingAvailability,if(window.LuviaBookingAvailability)return done();
app/app-shell.js,24,event_listener,load,"existing.addEventListener('load',done,{once:true});"
app/app-shell.js,25,event_listener,error,"existing.addEventListener('error',()=>reject(new Error('Booking Availability Client konnte nicht geladen werden.')),{once:true});"
app/app-shell.js,35,window_global,LuviaBookingAvailability,}).finally(()=>{if(!window.LuviaBookingAvailability)bookingAvailabilityLoadPromise=null;});
app/app-shell.js,39,window_global,LuviaBookingReservationCreate,if(window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness)return Promise.resolve(window.LuviaBookingReservationCreate);
app/app-shell.js,39,window_global,LuviaBookingReservationCreate,if(window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness)return Promise.resolve(window.LuviaBookingReservationCreate);
app/app-shell.js,39,window_global,LuviaBookingReservationCreate,if(window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness)return Promise.resolve(window.LuviaBookingReservationCreate);
app/app-shell.js,42,window_global,LuviaBookingReservationCreate,const done=()=>window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness?resolve(window.LuviaBookingReservationCreate):reject(new Error('Booking Reservation Create Client wurde nicht registriert.'));
app/app-shell.js,42,window_global,LuviaBookingReservationCreate,const done=()=>window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness?resolve(window.LuviaBookingReservationCreate):reject(new Error('Booking Reservation Create Client wurde nicht registriert.'));
app/app-shell.js,42,window_global,LuviaBookingReservationCreate,const done=()=>window.LuviaBookingReservationCreate?.create&&window.LuviaBookingReservationCreate?.readiness?resolve(window.LuviaBookingReservationCreate):reject(new Error('Booking Reservation Create Client wurde nicht registriert.'));
app/app-shell.js,43,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-reservation-create],script[src*=""core/booking/booking-reservation-create.js""]');"
app/app-shell.js,45,window_global,LuviaBookingReservationCreate,if(window.LuviaBookingReservationCreate)return done();
app/app-shell.js,46,event_listener,load,"existing.addEventListener('load',done,{once:true});"
app/app-shell.js,47,event_listener,error,"existing.addEventListener('error',()=>reject(new Error('Booking Reservation Create Client konnte nicht geladen werden.')),{once:true});"
app/app-shell.js,52,window_global,LuviaBookingReservationCreate,}).finally(()=>{if(!window.LuviaBookingReservationCreate)bookingReservationCreateLoadPromise=null;});
app/app-shell.js,55,window_global,LuviaTripStore,"const snap=()=>window.LuviaTripStore.snapshot(),activeTrip=()=>snap().activeTrip,profile=()=>window.LuviaProfileService?.snapshot?.().profile||{};"
app/app-shell.js,55,window_global,LuviaProfileService,"const snap=()=>window.LuviaTripStore.snapshot(),activeTrip=()=>snap().activeTrip,profile=()=>window.LuviaProfileService?.snapshot?.().profile||{};"
app/app-shell.js,62,window_global,LuviaBookingReservationMutation,if(window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness)return Promise.resolve(window.LuviaBookingReservationMutation);
app/app-shell.js,62,window_global,LuviaBookingReservationMutation,if(window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness)return Promise.resolve(window.LuviaBookingReservationMutation);
app/app-shell.js,62,window_global,LuviaBookingReservationMutation,if(window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness)return Promise.resolve(window.LuviaBookingReservationMutation);
app/app-shell.js,62,window_global,LuviaBookingReservationMutation,if(window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness)return Promise.resolve(window.LuviaBookingReservationMutation);
app/app-shell.js,65,window_global,LuviaBookingReservationMutation,const done=()=>window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness?resolve(window.LuviaBookingReservationMutation):reject(new Error('Booking Reser
app/app-shell.js,65,window_global,LuviaBookingReservationMutation,const done=()=>window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness?resolve(window.LuviaBookingReservationMutation):reject(new Error('Booking Reser
app/app-shell.js,65,window_global,LuviaBookingReservationMutation,const done=()=>window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness?resolve(window.LuviaBookingReservationMutation):reject(new Error('Booking Reser
app/app-shell.js,65,window_global,LuviaBookingReservationMutation,const done=()=>window.LuviaBookingReservationMutation?.modify&&window.LuviaBookingReservationMutation?.cancel&&window.LuviaBookingReservationMutation?.readiness?resolve(window.LuviaBookingReservationMutation):reject(new Error('Booking Reser
app/app-shell.js,66,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-reservation-mutation],script[src*=""core/booking/booking-reservation-mutation.js""]');"
app/app-shell.js,67,window_global,LuviaBookingReservationMutation,"if(existing){if(window.LuviaBookingReservationMutation)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Client konnte nicht geladen werden."
app/app-shell.js,67,event_listener,load,"if(existing){if(window.LuviaBookingReservationMutation)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Client konnte nicht geladen werden."
app/app-shell.js,67,event_listener,error,"if(existing){if(window.LuviaBookingReservationMutation)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Client konnte nicht geladen werden."
app/app-shell.js,69,window_global,LuviaBookingReservationMutation,}).finally(()=>{if(!window.LuviaBookingReservationMutation)bookingReservationMutationLoadPromise=null;});
app/app-shell.js,73,window_global,LuviaBookingReservationMutationStatus,if(window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history)return Promise.resolve(window.LuviaBookingReservationMutationStatus);
app/app-shell.js,73,window_global,LuviaBookingReservationMutationStatus,if(window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history)return Promise.resolve(window.LuviaBookingReservationMutationStatus);
app/app-shell.js,73,window_global,LuviaBookingReservationMutationStatus,if(window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history)return Promise.resolve(window.LuviaBookingReservationMutationStatus);
app/app-shell.js,76,window_global,LuviaBookingReservationMutationStatus,const done=()=>window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history?resolve(window.LuviaBookingReservationMutationStatus):reject(new Error('Booking Reservation Mutation Status Client wurde
app/app-shell.js,76,window_global,LuviaBookingReservationMutationStatus,const done=()=>window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history?resolve(window.LuviaBookingReservationMutationStatus):reject(new Error('Booking Reservation Mutation Status Client wurde
app/app-shell.js,76,window_global,LuviaBookingReservationMutationStatus,const done=()=>window.LuviaBookingReservationMutationStatus?.get&&window.LuviaBookingReservationMutationStatus?.history?resolve(window.LuviaBookingReservationMutationStatus):reject(new Error('Booking Reservation Mutation Status Client wurde
app/app-shell.js,77,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-reservation-mutation-status],script[src*=""core/booking/booking-reservation-mutation-status.js""]');"
app/app-shell.js,78,window_global,LuviaBookingReservationMutationStatus,"if(existing){if(window.LuviaBookingReservationMutationStatus)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Status Client konnte nicht ge"
app/app-shell.js,78,event_listener,load,"if(existing){if(window.LuviaBookingReservationMutationStatus)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Status Client konnte nicht ge"
app/app-shell.js,78,event_listener,error,"if(existing){if(window.LuviaBookingReservationMutationStatus)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Mutation Status Client konnte nicht ge"
app/app-shell.js,80,window_global,LuviaBookingReservationMutationStatus,}).finally(()=>{if(!window.LuviaBookingReservationMutationStatus)bookingReservationMutationStatusLoadPromise=null;});
app/app-shell.js,84,window_global,LuviaBookingReservationRecovery,if(window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history)return Promise.resolve(window.LuviaBookingReser
app/app-shell.js,84,window_global,LuviaBookingReservationRecovery,if(window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history)return Promise.resolve(window.LuviaBookingReser
app/app-shell.js,84,window_global,LuviaBookingReservationRecovery,if(window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history)return Promise.resolve(window.LuviaBookingReser
app/app-shell.js,84,window_global,LuviaBookingReservationRecovery,if(window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history)return Promise.resolve(window.LuviaBookingReser
app/app-shell.js,84,window_global,LuviaBookingReservationRecovery,if(window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history)return Promise.resolve(window.LuviaBookingReser
app/app-shell.js,87,window_global,LuviaBookingReservationRecovery,const done=()=>window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history?resolve(window.LuviaBookingReservat
app/app-shell.js,87,window_global,LuviaBookingReservationRecovery,const done=()=>window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history?resolve(window.LuviaBookingReservat
app/app-shell.js,87,window_global,LuviaBookingReservationRecovery,const done=()=>window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history?resolve(window.LuviaBookingReservat
app/app-shell.js,87,window_global,LuviaBookingReservationRecovery,const done=()=>window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history?resolve(window.LuviaBookingReservat
app/app-shell.js,87,window_global,LuviaBookingReservationRecovery,const done=()=>window.LuviaBookingReservationRecovery?.get&&window.LuviaBookingReservationRecovery?.list&&window.LuviaBookingReservationRecovery?.reconcile&&window.LuviaBookingReservationRecovery?.history?resolve(window.LuviaBookingReservat
app/app-shell.js,88,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-reservation-recovery],script[src*=""core/booking/booking-reservation-recovery.js""]');"
app/app-shell.js,89,window_global,LuviaBookingReservationRecovery,"if(existing){if(window.LuviaBookingReservationRecovery)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Recovery Client konnte nicht geladen werden."
app/app-shell.js,89,event_listener,load,"if(existing){if(window.LuviaBookingReservationRecovery)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Recovery Client konnte nicht geladen werden."
app/app-shell.js,89,event_listener,error,"if(existing){if(window.LuviaBookingReservationRecovery)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Reservation Recovery Client konnte nicht geladen werden."
app/app-shell.js,91,window_global,LuviaBookingReservationRecovery,}).finally(()=>{if(!window.LuviaBookingReservationRecovery)bookingReservationRecoveryLoadPromise=null;});
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,95,window_global,LuviaBookingEmailV2,if(window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send)return Promise.resolve(window.LuviaBookingEmailV2);
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,98,window_global,LuviaBookingEmailV2,const done=()=>window.LuviaBookingEmailV2?.readiness&&window.LuviaBookingEmailV2?.get&&window.LuviaBookingEmailV2?.history&&window.LuviaBookingEmailV2?.queue&&window.LuviaBookingEmailV2?.send?resolve(window.LuviaBookingEmailV2):reject(new E
app/app-shell.js,99,dom_query,document.querySelector,"const existing=document.querySelector('script[data-luvia-booking-email-v2],script[src*=\""core/booking/booking-email-v2.js\""]');"
app/app-shell.js,100,window_global,LuviaBookingEmailV2,"if(existing){if(window.LuviaBookingEmailV2)return done();existing.addEventListener('load',done,{once:true});existing.addEventListener('error',()=>reject(new Error('Booking Email V2 Client konnte nicht geladen werden.')),{once:true});return;"
